コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,176.00,178.00,174.00,175.00,207000,36272000
1305-T,ETFTPX,東証,736.00,742.00,735.00,741.00,56820,41960870
1306-T,TOPIX投,東証,735.00,740.00,732.00,740.00,1270530,936529120
1308-T,上場TPX,東証,723.00,729.00,721.00,728.00,131300,95421500
1309-O,上証50連,大証,16180.00,16180.00,15630.00,15750.00,6837,108768240
1310-T,ETF･コア30,東証,372.00,373.00,368.00,372.00,330,122340
1311-T,TOPIX30,東証,376.00,377.00,376.00,377.00,15330,5768060
1312-O,RN小型コア,大証,,,,,0,0
1313-T,KODEX200,東証,1663.00,1670.00,1661.00,1670.00,510,849740
1314-T,上場新興,東証,520.00,530.00,520.00,530.00,200,105000
1316-T,上場大型,東証,,,,,0,0
1317-T,上場中型,東証,800.00,800.00,797.00,797.00,1010,805000
1318-T,上場小型,東証,852.00,852.00,850.00,850.00,20,17020
1319-T,300投信,東証,129.00,129.00,129.00,129.00,6000,774000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,8480.00,8520.00,8450.00,8500.00,213180,1810819210
1321-O,225投信,大証,8520.00,8550.00,8480.00,8520.00,419040,3570746200
1322-T,上場パンタ,東証,2760.00,2778.00,2731.00,2772.00,1330,3666970
1323-O,南ア40,大証,281.00,281.00,270.00,270.00,10700,2932600
1324-O,RTS連動,大証,113.00,116.00,113.00,116.00,33600,3856200
1325-T,ボベスパ,東証,207.00,208.00,203.00,206.00,57000,11714900
1326-T,SPDRゴール,東証,13050.00,13110.00,13040.00,13040.00,26625,347918350
1327-T,EASY商品,東証,3705.00,3760.00,3705.00,3755.00,58,216455
1328-O,金連動,大証,4010.00,4025.00,3985.00,4010.00,23330,93399100
1329-T,iS225,東証,8460.00,8500.00,8410.00,8500.00,1680,14188000
1330-T,上場225,東証,8540.00,8570.00,8500.00,8560.00,743640,6347809400
1332-T,日水,東証1部,256.00,261.00,256.00,258.00,934500,241049300
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,133.00,136.00,133.00,135.00,946000,127583000
1343-T,REIT-ETF,東証,873.00,884.00,866.00,878.00,48740,42622800
1344-T,MXSコア30,東証,371.00,371.00,369.00,371.00,4380,1619620
1345-T,上場Jリート,東証,850.00,856.00,840.00,849.00,49000,41679400
1346-O,MXS225,大証,8560.00,8600.00,8530.00,8590.00,5682,48729300
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,738.00,741.00,733.00,741.00,20910,15423880
1349-T,アジア債券,東証,9610.00,9680.00,9610.00,9680.00,221,2128300
1352-T,ホウスイ,東証1部,87.00,88.00,87.00,88.00,36000,3133000
1376-J,カネコ種,JQスタンダード,,,,,0,0
1377-T,サカタのタネ,東証1部,1087.00,1097.00,1081.00,1083.00,42000,45659000
1378-T,雪国マイタケ,東証2部,353.00,355.00,353.00,355.00,24900,8810200
1379-T,ホクト,東証1部,1642.00,1657.00,1632.00,1645.00,74400,122075400
1380-J,秋川牧園,JQスタンダード,365.00,365.00,365.00,365.00,1000,365000
1381-J,アクシーズ,JQスタンダード,,,,,0,0
1382-J,ホーブ,JQスタンダード,118000.00,124000.00,118000.00,124000.00,5,602000
1383-J,ベルグアース,JQスタンダード,754.00,761.00,706.00,736.00,104000,77231300
1400-J,ルーデン,JQグロース,5950.00,6100.00,5950.00,6100.00,7,42440
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,408.00,410.00,404.00,404.00,4400,1798100
1407-J,ウエストHD,JQスタンダード,590.00,614.00,571.00,613.00,186400,111091600
1408-J,サムシングHD,JQグロース,162500.00,171900.00,161500.00,164500.00,553,92387600
1412-T,チャイナボーチ,東証1部外国,3735.00,3900.00,3710.00,3900.00,382,1458950
1414-T,ショーボンド,東証1部,1620.00,1649.00,1619.00,1649.00,46000,75194800
1417-T,ミライトHD,東証1部,603.00,604.00,585.00,597.00,112200,66668100
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,97.00,97.00,93.00,95.00,102100,9647000
1491-T,中外鉱,東証2部,18.00,19.00,17.00,18.00,287500,5177400
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,65.00,65.00,64.00,65.00,83200,5357100
