コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,264.00,264.00,262.00,264.00,217000,57140000
1305-T,ETFTPX,東証,1279.00,1281.00,1273.00,1280.00,900470,1150669380
1306-T,TOPIX投,東証,1266.00,1269.00,1260.00,1267.00,5092490,6440872750
1308-T,上場TPX,東証,1252.00,1254.00,1248.00,1253.00,1658500,2073238000
1309-T,上証50連,東証,19160.00,19450.00,19150.00,19330.00,890,17158250
1310-T,ETF･コア30,東証,656.00,656.00,648.00,654.00,4360,2838780
1311-T,TOPIX30,東証,670.00,674.00,668.00,672.00,37650,25323760
1312-T,RN小型コア,東証,13600.00,13640.00,13600.00,13640.00,51,695600
1313-T,KODEX200,東証,2496.00,2520.00,2496.00,2520.00,120,300720
1314-T,上場新興,東証,1147.00,1147.00,1111.00,1135.00,5100,5745600
1316-T,上場大型,東証,838.00,838.00,824.00,824.00,180,149060
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,1411.00,1411.00,1411.00,1411.00,70,98770
1319-T,300投信,東証,218.00,218.00,218.00,218.00,2000,436000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,15650.00,15670.00,15550.00,15640.00,216798,3386486810
1321-T,225投信,東証,15640.00,15670.00,15540.00,15640.00,884243,13798810970
1322-T,上場パンタ,東証,3200.00,3240.00,3200.00,3235.00,1120,3596400
1323-T,南ア40,東証,355.00,360.00,355.00,360.00,1700,604500
1324-T,RTS連動,東証,127.00,127.00,126.00,126.00,16900,2139300
1325-T,ボベスパ,東証,182.00,183.00,181.00,183.00,80300,14599200
1326-T,SPDRゴール,東証,12380.00,12440.00,12380.00,12410.00,4285,53158260
1327-T,EASY商品,東証,4615.00,4615.00,4500.00,4570.00,138,629445
1328-T,金連動,東証,3600.00,3605.00,3580.00,3595.00,3120,11211700
1329-T,iS225,東証,15690.00,15790.00,15620.00,15770.00,6680,104712400
1330-T,上場225,東証,15720.00,15730.00,15610.00,15710.00,605640,9489320200
1332-T,日水,東証1部,227.00,229.00,226.00,229.00,1435700,327107400
1334-T,マルハニチロHD,東証1部,185.00,187.00,185.00,187.00,910000,169140000
1343-T,REIT-ETF,東証,1526.00,1527.00,1520.00,1521.00,137560,209591320
1344-T,MXSコア30,東証,651.00,651.00,646.00,650.00,120630,78149150
