コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,178.00,178.00,174.00,174.00,131000,22984000
1305-T,ETFTPX,東証,750.00,755.00,733.00,736.00,87330,64636000
1306-T,TOPIX投,東証,747.00,749.00,731.00,733.00,5501400,4059754580
1308-T,上場TPX,東証,737.00,739.00,721.00,723.00,152900,110837200
1309-O,上証50連,大証,16000.00,16170.00,15560.00,15690.00,4985,78716320
1310-T,ETF･コア30,東証,379.00,379.00,370.00,370.00,4850,1807390
1311-T,TOPIX30,東証,381.00,382.00,373.00,376.00,279890,105451070
1312-O,RN小型コア,大証,8170.00,8170.00,8010.00,8010.00,62,502640
1313-T,KODEX200,東証,1468.00,1468.00,1364.00,1394.00,4860,6934660
1314-T,上場新興,東証,542.00,548.00,541.00,541.00,700,381100
1316-T,上場大型,東証,500.00,500.00,484.00,484.00,3100,1514530
1317-T,上場中型,東証,807.00,807.00,807.00,807.00,190,153330
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,128.00,128.00,123.00,127.00,79000,10011000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,8570.00,8590.00,8390.00,8390.00,313989,2651411400
1321-O,225投信,大証,8600.00,8610.00,8410.00,8410.00,1341460,11395098030
1322-T,上場パンタ,東証,2641.00,2689.00,2599.00,2599.00,9870,25912820
1323-O,南ア40,大証,253.00,259.00,250.00,251.00,6800,1714400
1324-O,RTS連動,大証,112.00,114.00,109.00,109.00,134200,14902000
1325-T,ボベスパ,東証,206.00,206.00,195.00,195.00,325900,66192100
1326-T,SPDRゴール,東証,12350.00,12440.00,11710.00,11710.00,222474,2700206870
1327-T,EASY商品,東証,3570.00,3730.00,3550.00,3550.00,902,3231600
1328-O,金連動,大証,3875.00,3915.00,3610.00,3660.00,173510,661382400
1329-T,iS225,東証,8540.00,8560.00,8360.00,8380.00,8090,68300400
