コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,178.00,179.00,177.00,178.00,60000,10678000
1305-T,ETFTPX,東証,757.00,762.00,756.00,762.00,88500,67176490
1306-T,TOPIX投,東証,753.00,760.00,753.00,760.00,2263990,1712954630
1308-T,上場TPX,東証,743.00,749.00,742.00,749.00,45700,34076900
1309-O,上証50連,大証,17620.00,17950.00,17570.00,17930.00,3271,57939030
1310-T,ETF･コア30,東証,385.00,398.00,385.00,398.00,3300,1280590
1311-T,TOPIX30,東証,392.00,394.00,390.00,392.00,41520,16248420
1312-O,RN小型コア,大証,8200.00,8200.00,8200.00,8200.00,51,418200
1313-T,KODEX200,東証,1636.00,1639.00,1618.00,1639.00,260,423610
1314-T,上場新興,東証,,,,,0,0
1316-T,上場大型,東証,508.00,513.00,508.00,512.00,120,61500
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,134.00,134.00,134.00,134.00,10000,1340000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,8780.00,8830.00,8770.00,8830.00,70596,620774700
1321-O,225投信,大証,8790.00,8860.00,8790.00,8860.00,305721,2696080350
1322-T,上場パンタ,東証,2960.00,2988.00,2960.00,2965.00,940,2787250
1323-O,南ア40,大証,285.00,285.00,276.00,280.00,9700,2735100
1324-O,RTS連動,大証,129.00,130.00,125.00,128.00,16900,2147800
1325-T,ボベスパ,東証,224.00,228.00,224.00,228.00,63500,14294800
1326-T,SPDRゴール,東証,13330.00,13420.00,13220.00,13360.00,44177,589758670
1327-T,EASY商品,東証,3745.00,3745.00,3740.00,3740.00,149,557775
1328-O,金連動,大証,4120.00,4125.00,4060.00,4105.00,77300,316983100
1329-T,iS225,東証,8750.00,8800.00,8740.00,8790.00,2500,21911800
1330-T,上場225,東証,8820.00,8870.00,8810.00,8850.00,76520,676109600
1332-T,日水,東証1部,282.00,283.00,279.00,279.00,1126500,316064900
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,132.00,134.00,131.00,133.00,1004000,133116000
1343-T,REIT-ETF,東証,1010.00,1014.00,1007.00,1013.00,13290,13441440
1344-T,MXSコア30,東証,386.00,387.00,384.00,386.00,2610,1005040
1345-T,上場Jリート,東証,987.00,989.00,982.00,988.00,10400,10256100
1346-O,MXS225,大証,8850.00,8910.00,8850.00,8910.00,12725,112922330
1347-T,上場グリチ,東証,2720.00,2720.00,2712.00,2712.00,60,163040
1348-T,MXSトピクス,東証,758.00,761.00,755.00,761.00,148400,112487450
1349-T,アジア債券,東証,9790.00,9790.00,9750.00,9750.00,182,1779880
1352-T,ホウスイ,東証1部,87.00,87.00,87.00,87.00,3000,261000
1376-J,カネコ種,JQスタンダード,724.00,724.00,721.00,721.00,2100,1520100
1377-T,サカタのタネ,東証1部,1098.00,1099.00,1086.00,1086.00,30400,33214900
1378-T,雪国マイタケ,東証2部,383.00,386.00,383.00,384.00,4900,1882400
1379-T,ホクト,東証1部,1706.00,1716.00,1704.00,1711.00,50800,86841300
1380-J,秋川牧園,JQスタンダード,392.00,392.00,392.00,392.00,1000,392000
1381-J,アクシーズ,JQスタンダード,,,,,0,0
1382-J,ホーブ,JQスタンダード,,,,,0,0
1400-J,ルーデン,JQグロース,5550.00,5700.00,5550.00,5700.00,24,135930
1401-F,エムビーエス,福証Q-Board,1000.00,1000.00,1000.00,1000.00,300,300000
1405-T,サーラ住宅,東証2部,385.00,385.00,384.00,384.00,200,76900
1407-J,ウエストHD,JQスタンダード,1450.00,1523.00,1450.00,1508.00,207900,311725500
1408-J,サムシングHD,JQグロース,140000.00,143000.00,138000.00,141600.00,103,14420200
1412-T,チャイナボーチ,東証1部外国,5140.00,5160.00,5000.00,5160.00,708,3573500
1414-T,ショーボンド,東証1部,1841.00,1847.00,1826.00,1832.00,125700,230834000
1417-T,ミライトHD,東証1部,586.00,598.00,585.00,592.00,43500,25755400
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,73.00,75.00,71.00,73.00,41200,2980700
1491-T,中外鉱,東証2部,23.00,24.00,22.00,24.00,1336900,30981900
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,83.00,85.00,82.00,85.00,255800,21450900
1515-T,日鉄鉱,東証1部,307.00,312.00,307.00,311.00,113000,35026000
1518-T,三井松,東証1部,147.00,150.00,146.00,149.00,1298000,192682000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4425.00,4455.00,4390.00,4445.00,126179,558108170
1541-T,純プラ信,東証,4530.00,4550.00,4510.00,4545.00,4137,18752690
1542-T,純銀信託,東証,9970.00,10060.00,9850.00,9850.00,28718,285838330
1543-T,純パラ信,東証,18800.00,18900.00,18620.00,18800.00,70,1314540
1544-T,上場MSジ,東証,,,,,0,0
1545-O,NASDAQ投,大証,1650.00,1658.00,1647.00,1647.00,1560,2577670
1546-O,NYダウ30,大証,8580.00,8630.00,8580.00,8600.00,1192,10259480
1547-T,上場米国,東証,965.00,970.00,955.00,960.00,1950,1874780
1548-T,上場チャイナ,東証,750.00,754.00,740.00,740.00,740,553620
1549-T,上場インド,東証,730.00,730.00,726.00,730.00,540,393410
1550-T,MXS外株,東証,883.00,886.00,880.00,881.00,3270,2885100
1551-O,JASDAQ20,大証,1307.00,1329.00,1300.00,1329.00,2980,3906350
1552-O,VIX短期,大証,12690.00,12730.00,12520.00,12600.00,16294,206294890
1554-T,上場MS世,東証,840.00,840.00,822.00,830.00,9830,8178440
1555-T,上場Aリート,東証,850.00,853.00,837.00,844.00,3280,2765870
1556-T,上場日中,東証,,,,,0,0
1557-T,SPDR500,東証,9050.00,9090.00,9020.00,9090.00,608,5494870
1559-T,タイSET50,東証,1768.00,1776.00,1743.00,1776.00,7905,13915339
1560-T,ブルサKLCI,東証,3805.00,3805.00,3720.00,3740.00,931,3506570
1605-T,国際帝石,東証1部,492000.00,493000.00,484000.00,492500.00,10190,4991392500
1606-T,海洋掘削,東証1部,2665.00,2723.00,2652.00,2722.00,32400,87255800
1610-T,ETF･電機,東証,,,,,0,0
1612-T,ETF･銀行,東証,,,,,0,0
1613-T,電機,東証,1033.00,1034.00,1028.00,1034.00,100,103210
1615-T,銀行,東証,102.00,104.00,102.00,104.00,824400,84765700
1617-T,食品,東証,12590.00,12590.00,12580.00,12580.00,3,37760
1618-T,エネ資源,東証,11210.00,11360.00,11160.00,11360.00,158,1774620
1619-T,建設資材,東証,10780.00,10850.00,10780.00,10840.00,40,432800
1620-T,素材化学,東証,9510.00,9510.00,9510.00,9510.00,31,294810
1621-T,医薬品,東証,9470.00,9470.00,9440.00,9460.00,86,814350
1622-T,自動車,東証,10050.00,10150.00,10020.00,10150.00,168,1689590
1623-T,鉄鋼非鉄,東証,15690.00,15720.00,15620.00,15720.00,9,140810
1624-T,機械,東証,15020.00,15190.00,15020.00,15190.00,456,6849800
1625-T,電機精密,東証,8090.00,8130.00,8060.00,8130.00,166,1344600
1626-T,情通サ他,東証,,,,,0,0
1627-T,電力ガス,東証,6270.00,6340.00,6200.00,6270.00,67,421210
1628-T,運輸物流,東証,8240.00,8250.00,8240.00,8240.00,33,271940
1629-T,商社卸売,東証,16210.00,16320.00,16200.00,16320.00,210,3414180
1630-T,小売,東証,8390.00,8390.00,8390.00,8390.00,1,8390
1631-T,銀行・17,東証,6100.00,6120.00,6060.00,6120.00,609,3704020
1632-T,金融,東証,5730.00,5730.00,5680.00,5710.00,152,866250
1633-T,不動産,東証,13120.00,13360.00,13120.00,13360.00,14,184180
1634-T,ダイワ食品,東証,,,,,0,0
1635-T,ダイワエネ,東証,11210.00,11210.00,11210.00,11210.00,10,112100
1636-T,ダイワ建設,東証,10980.00,10980.00,10980.00,10980.00,1,10980
1637-T,ダイワ素材,東証,,,,,0,0
1638-T,ダイワ医薬,東証,,,,,0,0
1639-T,ダイワ自動,東証,9190.00,10200.00,9190.00,10200.00,338,3359210
1640-T,ダイワ鉄鋼,東証,17050.00,17050.00,16400.00,16400.00,2,33450
1641-T,ダイワ機械,東証,16020.00,16020.00,16020.00,16020.00,1,16020
1642-T,ダイワ電機,東証,8270.00,8270.00,8270.00,8270.00,1,8270
1643-T,ダイワ情報,東証,7890.00,7890.00,7890.00,7890.00,1,7890
1644-T,ダイワ電力,東証,6240.00,6240.00,6240.00,6240.00,4,24960
1645-T,ダイワ運輸,東証,8400.00,8400.00,8400.00,8400.00,1,8400
1646-T,ダイワ商社,東証,,,,,0,0
1647-T,ダイワ小売,東証,,,,,0,0
1648-T,ダイワ銀行,東証,,,,,0,0
1649-T,ダイワ金融,東証,5690.00,5690.00,5690.00,5690.00,1,5690
1650-T,ダイワ不動,東証,13880.00,13880.00,13880.00,13880.00,1,13880
1661-T,ガス開,東証1部,437.00,437.00,427.00,432.00,12000,5190000
1662-T,石油資源,東証1部,3070.00,3110.00,3040.00,3105.00,292100,897709500
1670-T,MXS三菱,東証,85.00,87.00,84.00,87.00,207100,17521800
1671-O,WTI原油,大証,4460.00,4580.00,4455.00,4465.00,8887,39808465
1672-T,金ETF,東証,13430.00,13550.00,13370.00,13510.00,383,5148010
1673-T,銀ETF,東証,3110.00,3115.00,3065.00,3065.00,1050,3247950
1674-T,プラチナETF,東証,13930.00,13930.00,13930.00,13930.00,1,13930
1675-T,パラジETF,東証,5660.00,5660.00,5660.00,5660.00,10,56600
1676-T,キンゾクETF,東証,11580.00,11580.00,11580.00,11580.00,25,289500
1677-T,上場外債,東証,42200.00,42300.00,42200.00,42300.00,240,10148000
1678-T,インドNIF,東証,83.00,84.00,83.00,83.00,94300,7885800
1679-T,NYダウ,東証,8330.00,8440.00,8330.00,8400.00,2100,17645100
1680-T,上場MSコク,東証,902.00,910.00,900.00,904.00,6530,5902750
1681-T,上場MSエマ,東証,955.00,955.00,940.00,945.00,21910,20765680
1682-O,プラチナ先,大証,267.00,267.00,267.00,267.00,500,133500
1683-O,金先物,大証,4275.00,4295.00,4245.00,4265.00,3320,14201100
1684-T,商品ETF,東証,,,,,0,0
1685-T,エナジーETF,東証,,,,,0,0
