コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,180.00,181.00,179.00,181.00,281000,50542000
1305-T,ETFTPX,東証,922.00,928.00,917.00,926.00,591900,544778200
1306-T,TOPIX投,東証,925.00,934.00,921.00,934.00,2240130,2075637370
1308-T,上場TPX,東証,906.00,912.00,900.00,912.00,561100,506769500
1309-O,上証50連,大証,25600.00,25990.00,25500.00,25740.00,14039,360706280
1310-T,ETF･コア30,東証,510.00,510.00,509.00,510.00,600,305900
1311-T,TOPIX30,東証,510.00,516.00,508.00,516.00,14100,7210310
1312-O,RN小型コア,大証,9160.00,9260.00,9140.00,9260.00,78,713560
1313-T,KODEX200,東証,1840.00,1840.00,1740.00,1750.00,2590,4536950
1314-T,上場新興,東証,576.00,587.00,575.00,587.00,3700,2134300
1316-T,上場大型,東証,684.00,684.00,650.00,650.00,380,250700
1317-T,上場中型,東証,948.00,948.00,948.00,948.00,10,9480
1318-T,上場小型,東証,951.00,951.00,940.00,950.00,1000,946800
1319-T,300投信,東証,,,,,0,0
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,10210.00,10310.00,10160.00,10260.00,131460,1344696500
1321-O,225投信,大証,10270.00,10360.00,10210.00,10320.00,686219,7055363150
1322-T,上場パンタ,東証,3555.00,3595.00,3535.00,3580.00,30180,107511150
1323-O,南ア40,大証,303.00,303.00,300.00,302.00,11100,3352000
1324-O,RTS連動,大証,143.00,144.00,142.00,143.00,144600,20631300
1325-T,ボベスパ,東証,296.00,300.00,294.00,298.00,585500,173646400
1326-T,SPDRゴール,東証,11040.00,11040.00,10860.00,10920.00,57241,627044950
1327-T,EASY商品,東証,3650.00,3695.00,3565.00,3565.00,5550,20028410
1328-O,金連動,大証,3305.00,3315.00,3285.00,3295.00,83980,277241700
1329-T,iS225,東証,10250.00,10310.00,10180.00,10300.00,3770,38619700
1330-T,上場225,東証,10320.00,10410.00,10260.00,10390.00,431730,4456574200
1332-T,日水,東証1部,278.00,280.00,272.00,278.00,2039400,563328100
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,141.00,142.00,137.00,141.00,5547000,775238000
1343-T,REIT-ETF,東証,969.00,974.00,958.00,974.00,50310,48576140
1344-T,MXSコア30,東証,501.00,510.00,501.00,510.00,1970,994980
1345-T,上場Jリート,東証,960.00,965.00,951.00,965.00,34800,33323100
1346-O,MXS225,大証,10200.00,10300.00,10150.00,10240.00,67366,685599590
1347-T,上場グリチ,東証,3300.00,3365.00,3300.00,3365.00,850,2816500
1348-T,MXSトピクス,東証,910.00,917.00,905.00,917.00,104570,94957530
1349-T,アジア債券,東証,10960.00,10960.00,10660.00,10700.00,201,2158950
1352-T,ホウスイ,東証1部,120.00,120.00,114.00,118.00,70000,8176000
1376-J,カネコ種,JQ,773.00,773.00,725.00,758.00,9300,6998200
1377-T,サカタのタネ,東証1部,1230.00,1231.00,1206.00,1214.00,123000,149199900
1378-T,雪国マイタケ,東証2部,534.00,536.00,523.00,529.00,130000,68868100
1379-T,ホクト,東証1部,1860.00,1865.00,1770.00,1825.00,527700,960235000
1380-J,秋川牧園,JQ,,,,,0,0
1381-J,アクシーズ,JQ,800.00,800.00,795.00,795.00,300,239500
1382-J,ホーブ,JQ,190000.00,230000.00,190000.00,207000.00,47,10055500
1400-H,ルーデン,HCグロース,7610.00,8200.00,7600.00,8200.00,321,2497470
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,370.00,371.00,363.00,364.00,1600,590300
1407-J,ウエストHD,JQ,802.00,813.00,761.00,795.00,128100,100688500
1408-H,サムシングHD,HCグロース,59800.00,59800.00,59800.00,59800.00,9,538200
1412-T,チャイナボーチ,東証1部外国,18690.00,18990.00,18150.00,18680.00,410,7614200
1414-T,ショーボンド,東証1部,1853.00,1862.00,1805.00,1822.00,90200,164745200
1491-T,中外鉱,東証2部,43.00,45.00,39.00,44.00,3234300,139361100
1491-O,中外鉱,大証2部,,,,,0,0
