コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,274.00,275.00,269.00,273.00,580000,157496000
1305-T,ETFTPX,東証,1207.00,1221.00,1196.00,1220.00,291940,352382520
1306-T,TOPIX投,東証,1197.00,1208.00,1183.00,1207.00,3451580,4121866720
1308-T,上場TPX,東証,1182.00,1195.00,1170.00,1193.00,372400,439190600
1309-T,上証50連,東証,17530.00,17580.00,17210.00,17470.00,1515,26368410
1310-T,ETF･コア30,東証,618.00,621.00,611.00,620.00,2650,1623240
1311-T,TOPIX30,東証,636.00,643.00,628.00,643.00,9480,6022680
1312-T,RN小型コア,東証,,,,,0,0
1313-T,KODEX200,東証,2109.00,2109.00,2096.00,2096.00,30,63060
1314-T,上場新興,東証,1006.00,1015.00,1004.00,1004.00,700,704500
1316-T,上場大型,東証,781.00,781.00,781.00,781.00,200,156200
1317-T,上場中型,東証,1252.00,1259.00,1241.00,1256.00,330,413170
1318-T,上場小型,東証,1302.00,1320.00,1302.00,1302.00,610,801320
1319-T,300投信,東証,216.00,216.00,212.00,215.00,25000,5378000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,14420.00,14600.00,14220.00,14600.00,148701,2136670410
1321-T,225投信,東証,14410.00,14600.00,14210.00,14590.00,534912,7684016650
1322-T,上場パンタ,東証,2810.00,2856.00,2810.00,2856.00,2860,8053650
1323-T,南ア40,東証,350.00,350.00,350.00,350.00,100,35000
1324-T,RTS連動,東証,122.00,123.00,121.00,121.00,22400,2730900
1325-T,ボベスパ,東証,182.00,183.00,180.00,182.00,88800,16117600
1326-T,SPDRゴール,東証,12390.00,12400.00,12230.00,12280.00,14824,182058880
1327-T,EASY商品,東証,4355.00,4355.00,4355.00,4355.00,42,182910
1328-T,金連動,東証,3660.00,3670.00,3610.00,3610.00,13620,49565900
1329-T,iS225,東証,14500.00,14680.00,14290.00,14680.00,6460,93436000
1330-T,上場225,東証,14470.00,14650.00,14270.00,14650.00,466790,6743582600
1332-T,日水,東証1部,210.00,217.00,210.00,217.00,1719000,367860500
1334-T,マルハニチロHD,東証1部,202.00,202.00,198.00,201.00,2112000,422802000
1343-T,REIT-ETF,東証,1452.00,1452.00,1431.00,1442.00,200190,287799480
1344-T,MXSコア30,東証,618.00,620.00,608.00,619.00,32650,19937150
1345-T,上場Jリート,東証,1376.00,1376.00,1356.00,1360.00,42100,57269800
1346-T,MXS225,東証,14490.00,14670.00,14290.00,14670.00,82237,1188750090
1347-T,上場グリチ,東証,3980.00,3980.00,3980.00,3980.00,70,278600
1348-T,MXSトピクス,東証,1201.00,1213.00,1186.00,1213.00,144030,172687740
1349-T,アジア債券,東証,12040.00,12050.00,12010.00,12040.00,95,1142590
1352-T,ホウスイ,東証1部,121.00,123.00,121.00,122.00,75000,9141000
1376-T,カネコ種,JQスタンダード,935.00,936.00,920.00,926.00,7300,6763100
1377-T,サカタのタネ,東証1部,1383.00,1393.00,1350.00,1382.00,81000,111098800
1378-T,雪国マイタケ,東証2部,231.00,233.00,231.00,231.00,13700,3169500
1379-T,ホクト,東証1部,1747.00,1775.00,1730.00,1775.00,80400,141292900
1380-T,秋川牧園,JQスタンダード,,,,,0,0
1381-T,アクシーズ,JQスタンダード,746.00,746.00,746.00,746.00,100,74600
