コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,199.00,200.00,198.00,198.00,222000,44182000
1305-T,ETFTPX,東証,834.00,841.00,831.00,841.00,688670,577306240
1306-T,TOPIX投,東証,829.00,839.00,827.00,839.00,1403310,1170696670
1308-T,上場TPX,東証,817.00,827.00,816.00,827.00,676800,557758100
1309-O,上証50連,大証,17630.00,17900.00,17530.00,17780.00,4195,74371660
1310-T,ETF･コア30,東証,432.00,435.00,430.00,435.00,1540,664690
1311-T,TOPIX30,東証,441.00,444.00,437.00,444.00,25150,11153260
1312-O,RN小型コア,大証,8850.00,8920.00,8850.00,8870.00,1109,9859680
1313-T,KODEX200,東証,1904.00,1912.00,1898.00,1912.00,400,761570
1314-T,上場新興,東証,550.00,555.00,546.00,553.00,3600,1988600
1316-T,上場大型,東証,550.00,550.00,548.00,548.00,420,230760
1317-T,上場中型,東証,877.00,877.00,872.00,872.00,110,96420
1318-T,上場小型,東証,931.00,962.00,931.00,962.00,9350,8913980
1319-T,300投信,東証,149.00,149.00,149.00,149.00,1000,149000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9590.00,9670.00,9550.00,9670.00,171349,1652946950
1321-O,225投信,大証,9620.00,9700.00,9580.00,9700.00,363927,3504993250
1322-T,上場パンタ,東証,2730.00,2739.00,2726.00,2735.00,3100,8470380
1323-O,南ア40,大証,321.00,321.00,319.00,320.00,5500,1760400
1324-O,RTS連動,大証,132.00,133.00,132.00,133.00,27300,3610900
1325-T,ボベスパ,東証,265.00,268.00,264.00,268.00,182700,48425900
1326-T,SPDRゴール,東証,13630.00,13670.00,13610.00,13650.00,78381,1069049860
1327-T,EASY商品,東証,3820.00,3830.00,3820.00,3830.00,318,1217520
1328-O,金連動,大証,4130.00,4150.00,4125.00,4140.00,39770,164407050
1329-T,iS225,東証,9550.00,9620.00,9530.00,9600.00,780,7475300
1330-T,上場225,東証,9640.00,9720.00,9610.00,9720.00,112700,1089894200
1332-T,日水,東証1部,274.00,278.00,274.00,275.00,2044400,563448600
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,139.00,142.00,139.00,142.00,1357000,191189000
1343-T,REIT-ETF,東証,940.00,942.00,933.00,939.00,61740,57859360
1344-T,MXSコア30,東証,433.00,438.00,430.00,438.00,4630,2009890
1345-T,上場Jリート,東証,912.00,913.00,902.00,912.00,35600,32323800
1346-O,MXS225,大証,9600.00,9680.00,9570.00,9670.00,10553,101695630
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,825.00,834.00,823.00,834.00,21950,18216840
1349-T,アジア債券,東証,10070.00,10140.00,10060.00,10140.00,143,1439900
1352-T,ホウスイ,東証1部,124.00,128.00,123.00,127.00,802000,100074000
1376-J,カネコ種,JQスタンダード,722.00,731.00,720.00,730.00,5100,3710000
1377-T,サカタのタネ,東証1部,1118.00,1129.00,1118.00,1129.00,28400,31959700
1378-T,雪国マイタケ,東証2部,342.00,343.00,340.00,342.00,30800,10533500
1379-T,ホクト,東証1部,1708.00,1720.00,1702.00,1715.00,101100,173296800
1380-J,秋川牧園,JQスタンダード,397.00,397.00,397.00,397.00,1000,397000
1381-J,アクシーズ,JQスタンダード,768.00,770.00,768.00,770.00,1100,846800
1382-J,ホーブ,JQスタンダード,117000.00,117000.00,117000.00,117000.00,1,117000
1383-J,ベルグアース,JQスタンダード,1319.00,1320.00,1201.00,1201.00,76100,95002800
1400-J,ルーデン,JQグロース,8500.00,8500.00,8050.00,8310.00,646,5339050
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,458.00,461.00,455.00,461.00,1300,596200
1407-J,ウエストHD,JQスタンダード,679.00,690.00,670.00,687.00,162000,110593000
1408-J,サムシングHD,JQグロース,224600.00,231400.00,221000.00,227800.00,1411,319548200
1412-T,チャイナボーチ,東証1部外国,5130.00,5380.00,5000.00,5380.00,5398,28398230
1414-T,ショーボンド,東証1部,1870.00,1883.00,1853.00,1870.00,208300,389431600
1417-T,ミライトHD,東証1部,604.00,605.00,597.00,603.00,130900,78647800
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,131.00,131.00,128.00,130.00,95000,12300200
1491-T,中外鉱,東証2部,18.00,18.00,17.00,17.00,1003000,17273100
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,109.00,111.00,105.00,109.00,8427300,911603600
1515-T,日鉄鉱,東証1部,396.00,402.00,389.00,400.00,294000,116630000
1518-T,三井松,東証1部,181.00,186.00,179.00,186.00,7129000,1306324000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4450.00,4480.00,4445.00,4480.00,179331,800006820
1541-T,純プラ信,東証,4250.00,4335.00,4250.00,4330.00,15389,66165000
1542-T,純銀信託,東証,8610.00,8690.00,8580.00,8690.00,13438,116130160
1543-T,純パラ信,東証,18020.00,18160.00,17820.00,18160.00,301,5427410
1544-T,上場MSジ,東証,,,,,0,0
1545-O,NASDAQ投,大証,2082.00,2088.00,2081.00,2088.00,990,2062770
1546-O,NYダウ30,大証,10400.00,10430.00,10380.00,10420.00,1374,14314230
1547-T,上場米国,東証,1159.00,1160.00,1155.00,1160.00,1490,1726450
1548-T,上場チャイナ,東証,860.00,870.00,854.00,870.00,1970,1695340
1549-T,上場インド,東証,845.00,850.00,842.00,847.00,6510,5499270
1550-T,MXS外株,東証,1022.00,1022.00,1010.00,1020.00,16830,17086410
1551-O,JASDAQ20,大証,1225.00,1237.00,1221.00,1237.00,6840,8382350
1552-O,VIX短期,大証,8380.00,8450.00,8360.00,8450.00,33183,278668550
1554-T,上場MS世,東証,953.00,964.00,947.00,955.00,5390,5142420
1555-T,上場Aリート,東証,962.00,962.00,945.00,957.00,21010,20068670
1556-T,上場日中,東証,971.00,971.00,940.00,955.00,70,66410
1557-T,SPDR500,東証,10930.00,10940.00,10850.00,10920.00,532,5802450
1559-T,タイSET50,東証,2032.00,2063.00,2030.00,2063.00,1107,2263733
1560-T,ブルサKLCI,東証,4130.00,4150.00,4115.00,4150.00,486,2007200
1561-O,VIX中期,大証,109800.00,110200.00,108000.00,109700.00,79,8653000
1562-T,YMアジ日,東証,,,,,0,0
1563-T,マザーズコア,東証,906.00,911.00,900.00,905.00,186,168622
1565-T,日経カバコ,東証,11090.00,11150.00,11090.00,11150.00,11,122290
1605-T,国際帝石,東証1部,570000.00,584000.00,567000.00,577000.00,17928,10346394000
1606-T,海洋掘削,東証1部,2691.00,2739.00,2691.00,2730.00,97300,264795100
1610-T,ETF･電機,東証,,,,,0,0
1612-T,ETF･銀行,東証,110.00,110.00,110.00,110.00,1000,110000
1613-T,電機,東証,1068.00,1121.00,1068.00,1121.00,160,174030
1615-T,銀行,東証,119.00,122.00,119.00,121.00,1115200,133461800
1617-T,食品,東証,14000.00,14090.00,14000.00,14090.00,11,154090
1618-T,エネ資源,東証,12470.00,12600.00,12470.00,12580.00,418,5248380
1619-T,建設資材,東証,11330.00,11480.00,11320.00,11480.00,131,1485580
1620-T,素材化学,東証,10150.00,10190.00,10150.00,10190.00,126,1283030
1621-T,医薬品,東証,9880.00,9960.00,9880.00,9940.00,280,2783140
1622-T,自動車,東証,11960.00,12150.00,11960.00,12150.00,32,386580
1623-T,鉄鋼非鉄,東証,16190.00,16190.00,16050.00,16050.00,12,192880
1624-T,機械,東証,16940.00,17180.00,16940.00,17180.00,14,237700
1625-T,電機精密,東証,8580.00,8660.00,8540.00,8660.00,347,2998970
1626-T,情通サ他,東証,7920.00,8010.00,7920.00,8010.00,312,2486620
1627-T,電力ガス,東証,6480.00,6520.00,6450.00,6460.00,812,5270900
1628-T,運輸物流,東証,,,,,0,0
1629-T,商社卸売,東証,19010.00,19150.00,19010.00,19150.00,23,439330
1630-T,小売,東証,9190.00,9200.00,9190.00,9200.00,12,110380
1631-T,銀行・17,東証,7110.00,7200.00,7110.00,7200.00,180,1283870
1632-T,金融,東証,6300.00,6320.00,6250.00,6320.00,97,607660
1633-T,不動産,東証,15520.00,15700.00,15380.00,15700.00,171,2656030
1634-T,ダイワ食品,東証,,,,,0,0
1635-T,ダイワエネ,東証,,,,,0,0
1636-T,ダイワ建設,東証,,,,,0,0
1637-T,ダイワ素材,東証,,,,,0,0
1638-T,ダイワ医薬,東証,9700.00,9780.00,9700.00,9780.00,12,116860
1639-T,ダイワ自動,東証,,,,,0,0
