コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,181.00,182.00,180.00,182.00,337000,61135000
1305-T,ETFTPX,東証,923.00,926.00,921.00,922.00,140600,129690600
1306-T,TOPIX投,東証,926.00,929.00,923.00,926.00,2894600,2678375090
1308-T,上場TPX,東証,909.00,911.00,906.00,907.00,67200,60970500
1309-O,上証50連,大証,22190.00,22190.00,22030.00,22090.00,3373,74540550
1310-T,ETF･コア30,東証,504.00,504.00,501.00,501.00,200,100500
1311-T,TOPIX30,東証,509.00,510.00,508.00,509.00,3290,1674280
1312-O,RN小型コア,大証,9120.00,9120.00,9120.00,9120.00,20,182400
1313-T,KODEX200,東証,2020.00,2020.00,2012.00,2020.00,2070,4181230
1314-T,上場新興,東証,600.00,606.00,600.00,606.00,1200,722100
1316-T,上場大型,東証,643.00,643.00,632.00,632.00,340,217700
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,,,,,0,0
1319-T,300投信,東証,155.00,157.00,155.00,157.00,10000,1555000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,10460.00,10490.00,10440.00,10440.00,99990,1045953900
1321-O,225投信,大証,10480.00,10520.00,10460.00,10470.00,240326,2519563850
1322-T,上場パンタ,東証,3795.00,3810.00,3770.00,3800.00,3310,12571200
1323-O,南ア40,大証,347.00,347.00,346.00,346.00,6800,2359100
1324-O,RTS連動,大証,148.00,149.00,147.00,148.00,238700,35412300
1325-T,ボベスパ,東証,302.00,302.00,299.00,301.00,142100,42729700
1326-T,SPDRゴール,東証,11100.00,11370.00,11060.00,11100.00,74791,832140520
1327-T,EASY商品,東証,3780.00,3780.00,3750.00,3750.00,721,2722495
1328-O,金連動,大証,3300.00,3310.00,3290.00,3310.00,62820,207321350
1329-T,iS225,東証,10410.00,10450.00,10400.00,10430.00,1010,10526400
1330-T,上場225,東証,10540.00,10570.00,10510.00,10540.00,150570,1586564500
1332-T,日水,東証1部,255.00,256.00,251.00,252.00,3304900,834258800
1332-O,日水,大証1部,252.00,252.00,252.00,252.00,100,25200
1334-T,マルハニチロHD,東証1部,139.00,141.00,137.00,139.00,2468000,343480000
1343-T,REIT-ETF,東証,1210.00,1210.00,1184.00,1191.00,99930,119714320
1344-T,MXSコア30,東証,501.00,503.00,501.00,503.00,4050,2033150
1345-T,上場Jリート,東証,1160.00,1164.00,1153.00,1157.00,84600,97928500
1346-O,MXS225,大証,10540.00,10570.00,10510.00,10540.00,8154,85942200
1347-T,上場グリチ,東証,3410.00,3410.00,3400.00,3400.00,200,681000
1348-T,MXSトピクス,東証,922.00,922.00,918.00,921.00,32080,29527350
1349-T,アジア債券,東証,10200.00,10260.00,10200.00,10260.00,21,214800
1352-T,ホウスイ,東証1部,107.00,107.00,105.00,107.00,12000,1276000
1376-J,カネコ種,JQスタンダード,802.00,807.00,802.00,806.00,17800,14309900
1377-T,サカタのタネ,東証1部,1123.00,1123.00,1115.00,1116.00,36400,40687600
1378-T,雪国マイタケ,東証2部,554.00,554.00,550.00,550.00,11000,6077400
1379-T,ホクト,東証1部,1902.00,1904.00,1895.00,1896.00,55300,105026600
1380-J,秋川牧園,JQスタンダード,,,,,0,0
1381-J,アクシーズ,JQスタンダード,690.00,690.00,690.00,690.00,100,69000
1382-J,ホーブ,JQスタンダード,155500.00,155500.00,155500.00,155500.00,10,1555000
1400-J,ルーデン,JQグロース,5950.00,6100.00,5900.00,5900.00,36,218640
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,390.00,390.00,390.00,390.00,2500,975000
1407-J,ウエストHD,JQスタンダード,764.00,773.00,755.00,765.00,71500,54733400
1408-J,サムシングHD,JQグロース,42500.00,42500.00,42050.00,42050.00,4,168950
1412-T,チャイナボーチ,東証1部外国,27250.00,27260.00,25800.00,26240.00,1756,46759690
1414-T,ショーボンド,東証1部,1716.00,1730.00,1712.00,1715.00,54300,93399800
