コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,262.00,262.00,258.00,259.00,217000,56484000
1305-T,ETFTPX,東証,1342.00,1343.00,1337.00,1339.00,225200,301503920
1306-T,TOPIX投,東証,1328.00,1330.00,1323.00,1323.00,5427760,7192245110
1308-T,上場TPX,東証,1297.00,1300.00,1288.00,1291.00,790200,1020208500
1309-T,上証50連,東証,18370.00,18600.00,18370.00,18380.00,1835,33875390
1310-T,ETF･コア30,東証,662.00,662.00,657.00,659.00,53290,35165660
1311-T,TOPIX30,東証,679.00,679.00,677.00,677.00,11390,7729840
1312-T,RN小型コア,東証,14460.00,14460.00,14430.00,14430.00,73,1054220
1313-T,KODEX200,東証,2637.00,2637.00,2637.00,2637.00,10,26370
1314-T,上場新興,東証,1180.00,1180.00,1170.00,1170.00,1100,1288000
1316-T,上場大型,東証,825.00,833.00,815.00,818.00,550,450020
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,1496.00,1512.00,1465.00,1495.00,440,659610
1319-T,300投信,東証,229.00,231.00,229.00,231.00,15000,3449000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,15980.00,15980.00,15860.00,15900.00,120718,1920275230
1321-T,225投信,東証,15750.00,15760.00,15650.00,15690.00,617991,9703931650
1322-T,上場パンタ,東証,2788.00,2798.00,2784.00,2785.00,620,1728540
1323-T,南ア40,東証,381.00,381.00,380.00,381.00,600,228400
1324-T,RTS連動,東証,125.00,126.00,125.00,125.00,26600,3342600
1325-T,ボベスパ,東証,205.00,206.00,204.00,206.00,100200,20523000
1326-T,SPDRゴール,東証,12980.00,12980.00,12950.00,12950.00,5275,68394900
1327-T,EASY商品,東証,4795.00,4795.00,4795.00,4795.00,2,9590
1328-T,金連動,東証,3605.00,3605.00,3600.00,3600.00,2670,9617900
1329-T,iS225,東証,15950.00,15950.00,15880.00,15900.00,5308,84564640
1330-T,上場225,東証,15830.00,15830.00,15720.00,15740.00,360740,5687545400
1332-T,日水,東証1部,322.00,322.00,318.00,320.00,1045100,334570900
1333-T,マルハニチロ,東証1部,1630.00,1646.00,1630.00,1639.00,154500,253367500
1343-T,REIT-ETF,東証,1702.00,1704.00,1688.00,1690.00,134930,228709070
1344-T,MXSコア30,東証,658.00,658.00,654.00,655.00,7730,5080370
1345-T,上場Jリート,東証,1611.00,1614.00,1601.00,1602.00,75900,121992000
1346-T,MXS225,東証,15930.00,15940.00,15850.00,15880.00,27777,441623990
1347-T,上場グリチ,東証,4100.00,4100.00,4100.00,4100.00,10,41000
1348-T,MXSトピクス,東証,1322.00,1325.00,1318.00,1318.00,67960,89763710
1349-T,アジア債券,東証,12610.00,12700.00,12610.00,12670.00,226,2859910
1352-T,ホウスイ,東証1部,135.00,145.00,135.00,144.00,992000,140064000
1356-T,TPXベア2,東証,8610.00,8720.00,8600.00,8640.00,41820,362127100
1376-T,カネコ種,JQスタンダード,908.00,908.00,898.00,899.00,2700,2437800
1377-T,サカタのタネ,東証1部,1395.00,1402.00,1390.00,1402.00,38700,54109600
1378-T,雪国マイタケ,東証2部,221.00,222.00,220.00,220.00,31000,6850400
