コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,262.00,265.00,262.00,264.00,131000,34523000
1305-T,ETFTPX,東証,1445.00,1460.00,1441.00,1457.00,239840,347664810
1306-T,TOPIX投,東証,1427.00,1441.00,1421.00,1438.00,6125510,8774456750
1308-T,上場TPX,東証,1414.00,1426.00,1407.00,1423.00,228200,323472100
1309-T,上証50連,東証,26460.00,26980.00,26450.00,26550.00,948,25180700
1310-T,ETF･コア30,東証,665.00,673.00,665.00,671.00,1870,1252420
1311-T,TOPIX30,東証,681.00,695.00,681.00,691.00,2630,1815500
1312-T,RN小型コア,東証,16430.00,16430.00,16430.00,16430.00,1,16430
1313-T,KODEX200,東証,,,,,0,0
1314-T,上場新興,東証,,,,,0,0
1319-T,300投信,東証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,17480.00,17690.00,17400.00,17590.00,96252,1690391780
1321-T,225投信,東証,17470.00,17690.00,17390.00,17580.00,603091,10581201730
1322-T,上場パンタ,東証,4445.00,4570.00,4445.00,4485.00,690,3103100
1323-T,南ア40,東証,280.00,282.00,280.00,282.00,400,112200
1324-T,RTS連動,東証,79.00,81.00,79.00,81.00,81100,6536800
1325-T,ボベスパ,東証,89.00,92.00,89.00,92.00,202000,18179200
1326-T,SPDRゴール,東証,12690.00,12700.00,12650.00,12700.00,6314,80041940
1327-T,EASY商品,東証,3400.00,3400.00,3350.00,3350.00,29,98320
1328-T,金連動,東証,3695.00,3695.00,3640.00,3655.00,6930,25489550
1329-T,iS225,東証,17560.00,17760.00,17470.00,17650.00,7733,136031110
1330-T,上場225,東証,17530.00,17740.00,17450.00,17650.00,144440,2542889200
1332-T,日水,東証1部,591.00,597.00,577.00,584.00,4602600,2693282000
1333-T,マルハニチロ,東証1部,2218.00,2239.00,2188.00,2207.00,245500,542556700
1343-T,REIT-ETF,東証,1792.00,1813.00,1792.00,1812.00,326300,590163480
1344-T,MXSコア30,東証,656.00,665.00,650.00,655.00,2950,1943640
1345-T,上場Jリート,東証,1698.00,1715.00,1698.00,1712.00,21700,37030500
1346-T,MXS225,東証,17420.00,17650.00,17350.00,17530.00,38605,675775850
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1418.00,1430.00,1412.00,1427.00,163010,231782130
1349-T,アジア債券,東証,13240.00,13240.00,12810.00,13150.00,210,2729920
1352-T,ホウスイ,東証1部,120.00,120.00,119.00,120.00,32000,3822000
1356-T,TPXベア2,東証,5700.00,5770.00,5590.00,5620.00,167040,947878900
1357-T,日経ダブ,東証,3245.00,3280.00,3160.00,3195.00,6033265,19394923355
