コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,180.00,181.00,180.00,180.00,101000,18240000
1305-T,ETFTPX,東証,750.00,757.00,748.00,757.00,57220,43026820
1306-T,TOPIX投,東証,750.00,756.00,745.00,753.00,2351750,1764292660
1308-T,上場TPX,東証,737.00,744.00,736.00,744.00,56100,41494400
1309-O,上証50連,大証,16950.00,16960.00,16700.00,16960.00,1185,19958450
1310-T,ETF･コア30,東証,386.00,389.00,384.00,384.00,8060,3111210
1311-T,TOPIX30,東証,386.00,390.00,385.00,388.00,44740,17315250
1312-O,RN小型コア,大証,8190.00,8230.00,8190.00,8230.00,22,180420
1313-T,KODEX200,東証,1631.00,1750.00,1631.00,1694.00,770,1315230
1314-T,上場新興,東証,572.00,572.00,572.00,572.00,800,457600
1316-T,上場大型,東証,504.00,505.00,500.00,504.00,1840,923470
1317-T,上場中型,東証,799.00,799.00,799.00,799.00,10,7990
1318-T,上場小型,東証,864.00,864.00,864.00,864.00,60,51840
1319-T,300投信,東証,131.00,133.00,131.00,133.00,9000,1183000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,8600.00,8650.00,8580.00,8650.00,28371,244380290
1321-O,225投信,大証,8620.00,8690.00,8600.00,8690.00,334279,2885696860
1322-T,上場パンタ,東証,2902.00,2925.00,2870.00,2900.00,1000,2894940
1323-O,南ア40,大証,280.00,292.00,280.00,285.00,900,258000
1324-O,RTS連動,大証,128.00,129.00,127.00,128.00,9400,1203500
1325-T,ボベスパ,東証,232.00,232.00,229.00,231.00,88700,20440500
1326-T,SPDRゴール,東証,13710.00,13770.00,13670.00,13700.00,32837,450047050
1327-T,EASY商品,東証,3805.00,3835.00,3735.00,3835.00,189,715755
1328-O,金連動,大証,4250.00,4260.00,4230.00,4235.00,26480,112457850
1329-T,iS225,東証,8630.00,8690.00,8550.00,8610.00,2570,22090900
1330-T,上場225,東証,8660.00,8700.00,8620.00,8690.00,193460,1673232900
1332-T,日水,東証1部,283.00,287.00,281.00,283.00,1142400,324206400
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,140.00,142.00,138.00,141.00,1133000,159350000
1343-T,REIT-ETF,東証,996.00,997.00,992.00,993.00,16480,16384870
1344-T,MXSコア30,東証,382.00,382.00,378.00,381.00,3770,1435900
1345-T,上場Jリート,東証,966.00,966.00,963.00,965.00,6200,5982800
1346-O,MXS225,大証,8710.00,8740.00,8660.00,8720.00,5108,44430060
1347-T,上場グリチ,東証,2537.00,2579.00,2521.00,2579.00,140,358000
1348-T,MXSトピクス,東証,750.00,757.00,748.00,755.00,130090,97895340
1349-T,アジア債券,東証,9790.00,9800.00,9790.00,9800.00,2,19590
1352-T,ホウスイ,東証1部,87.00,87.00,87.00,87.00,9000,783000
1376-J,カネコ種,JQスタンダード,721.00,730.00,721.00,725.00,2800,2037200
1377-T,サカタのタネ,東証1部,1075.00,1093.00,1069.00,1086.00,35100,38082400
1378-T,雪国マイタケ,東証2部,375.00,375.00,373.00,373.00,6500,2428700
1379-T,ホクト,東証1部,1700.00,1712.00,1696.00,1704.00,34000,57900000
1380-J,秋川牧園,JQスタンダード,386.00,394.00,386.00,394.00,4000,1552000
1381-J,アクシーズ,JQスタンダード,720.00,720.00,720.00,720.00,200,144000
1382-J,ホーブ,JQスタンダード,135000.00,135000.00,132200.00,132200.00,4,537200
1400-J,ルーデン,JQグロース,5300.00,5460.00,5300.00,5460.00,69,372460
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,364.00,369.00,358.00,358.00,2300,836500
1407-J,ウエストHD,JQスタンダード,882.00,894.00,856.00,856.00,99300,86525800
1408-J,サムシングHD,JQグロース,158200.00,162500.00,152900.00,155000.00,265,41821600
1412-T,チャイナボーチ,東証1部外国,5010.00,5200.00,5000.00,5150.00,401,2041500
1414-T,ショーボンド,東証1部,1896.00,1896.00,1855.00,1860.00,42200,78754200
1417-T,ミライトHD,東証1部,606.00,619.00,606.00,611.00,42700,26203900
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,95.00,96.00,84.00,88.00,864600,78271600
1491-T,中外鉱,東証2部,21.00,23.00,21.00,21.00,1928500,41831700
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,85.00,85.00,83.00,85.00,197200,16562500
1515-T,日鉄鉱,東証1部,307.00,310.00,302.00,309.00,106000,32426000
1518-T,三井松,東証1部,148.00,151.00,147.00,150.00,1965000,293040000
1518-F,三井松,福証,,,,,0,0
1540-T,純金信託,東証,4535.00,4565.00,4525.00,4550.00,96260,437199995
1541-T,純プラ信,東証,4530.00,4535.00,4500.00,4530.00,3026,13668100
1542-T,純銀信託,東証,9950.00,10020.00,9910.00,9980.00,10924,108935930
