コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,273.00,275.00,269.00,272.00,830000,225887000
1305-T,ETFTPX,東証,1233.00,1243.00,1228.00,1243.00,1448900,1787682520
1306-T,TOPIX投,東証,1220.00,1231.00,1214.00,1231.00,6158730,7534531640
1308-T,上場TPX,東証,1207.00,1218.00,1201.00,1218.00,1044900,1264076100
1309-T,上証50連,東証,19700.00,19700.00,19500.00,19590.00,1147,22471720
1310-T,ETF･コア30,東証,629.00,632.00,628.00,632.00,3530,2224940
1311-T,TOPIX30,東証,646.00,650.00,643.00,650.00,31120,20100630
1312-T,RN小型コア,東証,12950.00,13100.00,12940.00,13020.00,54,700850
1313-T,KODEX200,東証,2310.00,2371.00,2310.00,2371.00,470,1097620
1314-T,上場新興,東証,1050.00,1050.00,1034.00,1049.00,7200,7552300
1316-T,上場大型,東証,791.00,791.00,780.00,780.00,160,126340
1317-T,上場中型,東証,1212.00,1241.00,1210.00,1241.00,860,1049190
1318-T,上場小型,東証,1355.00,1355.00,1348.00,1350.00,540,729420
1319-T,300投信,東証,220.00,220.00,213.00,218.00,31000,6745000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,14900.00,14970.00,14790.00,14950.00,287278,4280116750
1321-T,225投信,東証,14890.00,14970.00,14780.00,14960.00,943424,14054103350
1322-T,上場パンタ,東証,3110.00,3125.00,3085.00,3110.00,1390,4325900
1323-T,南ア40,東証,368.00,371.00,367.00,371.00,8400,3102700
1324-T,RTS連動,東証,130.00,131.00,129.00,129.00,52600,6822800
1325-T,ボベスパ,東証,195.00,205.00,195.00,205.00,809500,161726200
1326-T,SPDRゴール,東証,12960.00,12980.00,12890.00,12960.00,16334,211291060
1327-T,EASY商品,東証,4500.00,4580.00,4430.00,4430.00,173,780870
1328-T,金連動,東証,3845.00,3885.00,3815.00,3845.00,11410,43888600
1329-T,iS225,東証,14900.00,14970.00,14770.00,14960.00,7790,116106300
1330-T,上場225,東証,14950.00,15030.00,14840.00,15010.00,582340,8705854000
1332-T,日水,東証1部,209.00,210.00,207.00,210.00,1125500,234966500
1334-T,マルハニチロHD,東証1部,189.00,189.00,187.00,189.00,945000,178317000
1343-T,REIT-ETF,東証,1515.00,1541.00,1511.00,1538.00,338500,515835260
1344-T,MXSコア30,東証,625.00,630.00,621.00,628.00,10530,6580870
1345-T,上場Jリート,東証,1438.00,1465.00,1438.00,1461.00,91500,132556200
1346-T,MXS225,東証,14960.00,15050.00,14860.00,15030.00,74819,1120042770
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1222.00,1234.00,1218.00,1234.00,443780,543593590
1349-T,アジア債券,東証,12080.00,12100.00,12060.00,12060.00,91,1099510
1352-T,ホウスイ,東証1部,144.00,144.00,135.00,141.00,1495000,207290000
1376-T,カネコ種,JQスタンダード,895.00,899.00,894.00,894.00,15400,13797800
1377-T,サカタのタネ,東証1部,1341.00,1347.00,1333.00,1347.00,53300,71582200
1378-T,雪国マイタケ,東証2部,235.00,240.00,234.00,239.00,37800,8935900
1379-T,ホクト,東証1部,1781.00,1782.00,1771.00,1782.00,48100,85509000
1380-T,秋川牧園,JQスタンダード,391.00,396.00,391.00,396.00,2000,787000
1381-T,アクシーズ,JQスタンダード,734.00,735.00,734.00,734.00,600,440500
1382-T,ホーブ,JQスタンダード,94600.00,94700.00,94600.00,94700.00,2,189300
1383-T,ベルグアース,JQスタンダード,1475.00,1497.00,1474.00,1490.00,2900,4308400
1400-T,ルーデン,JQグロース,15060.00,15300.00,14600.00,15100.00,361,5438350
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,856.00,858.00,853.00,856.00,5500,4706100
1407-T,ウエストHD,JQスタンダード,1398.00,1410.00,1352.00,1356.00,222900,308073200
1408-T,サムシングHD,JQグロース,840.00,843.00,825.00,830.00,5600,4650700
1414-T,ショーボンド,東証1部,4530.00,4555.00,4460.00,4510.00,261700,1176646000
1417-T,ミライトHD,東証1部,833.00,850.00,828.00,846.00,241000,202172600
1418-T,インターライフ,JQスタンダード,300.00,345.00,291.00,316.00,1124100,351182700
1419-T,タマホーム,東証1部,1250.00,1285.00,1246.00,1278.00,598100,755649800
1419-F,タマホーム,福証,,,,,0,0
1420-T,サンヨーH,東証2部,740.00,746.00,730.00,741.00,36500,26944900
1427-T,ハビタクラフト,東証TPM,,,,,0,0
1491-T,中外鉱,東証2部,31.00,31.00,29.00,30.00,1003800,30379000
1514-T,住石HD,東証1部,165.00,165.00,160.00,161.00,3588900,581396900
