コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,198.00,198.00,196.00,198.00,529000,104305000
1305-T,ETFTPX,東証,827.00,830.00,825.00,826.00,181260,149930010
1306-T,TOPIX投,東証,824.00,828.00,821.00,822.00,2083140,1714965430
1308-T,上場TPX,東証,813.00,816.00,810.00,810.00,138700,112765400
1309-O,上証50連,大証,17100.00,17250.00,17090.00,17210.00,4062,69740350
1310-T,ETF･コア30,東証,429.00,432.00,426.00,427.00,1180,503780
1311-T,TOPIX30,東証,439.00,440.00,436.00,436.00,32850,14407580
1312-O,RN小型コア,大証,8790.00,8810.00,8790.00,8810.00,52,458080
1313-T,KODEX200,東証,1842.00,1898.00,1842.00,1890.00,1240,2343590
1314-T,上場新興,東証,540.00,540.00,540.00,540.00,100,54000
1316-T,上場大型,東証,540.00,547.00,540.00,541.00,12060,6540300
1317-T,上場中型,東証,,,,,0,0
1318-T,上場小型,東証,930.00,930.00,930.00,930.00,40,37200
1319-T,300投信,東証,143.00,145.00,143.00,145.00,20000,2877000
1319-O,300投信,大証,,,,,0,0
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-O,ETF225,大証,9520.00,9550.00,9480.00,9510.00,264679,2515714320
1321-O,225投信,大証,9540.00,9570.00,9510.00,9530.00,466189,4446666920
1322-T,上場パンタ,東証,2623.00,2656.00,2623.00,2655.00,8460,22320900
1323-O,南ア40,大証,315.00,317.00,314.00,314.00,4900,1549100
1324-O,RTS連動,大証,132.00,133.00,131.00,133.00,137800,18282500
1325-T,ボベスパ,東証,257.00,260.00,256.00,260.00,227800,58793500
1326-T,SPDRゴール,東証,13230.00,13340.00,13230.00,13330.00,43653,580867920
1327-T,EASY商品,東証,3825.00,3825.00,3820.00,3825.00,65,248620
1328-O,金連動,大証,4005.00,4040.00,4005.00,4040.00,38720,155669600
1329-T,iS225,東証,9490.00,9500.00,9440.00,9450.00,5500,52110400
1330-T,上場225,東証,9570.00,9590.00,9530.00,9540.00,385820,3689816700
1332-T,日水,東証1部,280.00,282.00,278.00,278.00,1902200,531823800
1332-O,日水,大証1部,,,,,0,0
1334-T,マルハニチロHD,東証1部,142.00,143.00,141.00,141.00,1884000,267207000
1343-T,REIT-ETF,東証,910.00,929.00,908.00,925.00,92010,84596040
1344-T,MXSコア30,東証,428.00,433.00,428.00,430.00,11350,4876820
1345-T,上場Jリート,東証,878.00,897.00,877.00,895.00,57400,50820800
1346-O,MXS225,大証,9510.00,9550.00,9490.00,9530.00,13571,129314760
1347-T,上場グリチ,東証,2799.00,2980.00,2799.00,2830.00,220,626770
1348-T,MXSトピクス,東証,820.00,822.00,817.00,820.00,20880,17116450
1349-T,アジア債券,東証,9950.00,10030.00,9950.00,10000.00,293,2927200
1352-T,ホウスイ,東証1部,122.00,123.00,120.00,121.00,79000,9589000
1376-J,カネコ種,JQスタンダード,720.00,726.00,720.00,720.00,3800,2746000
1377-T,サカタのタネ,東証1部,1112.00,1123.00,1110.00,1116.00,49900,55769900
1378-T,雪国マイタケ,東証2部,339.00,339.00,337.00,339.00,37000,12508600
1379-T,ホクト,東証1部,1670.00,1686.00,1668.00,1682.00,59400,99626100
1380-J,秋川牧園,JQスタンダード,,,,,0,0
1381-J,アクシーズ,JQスタンダード,,,,,0,0
1382-J,ホーブ,JQスタンダード,105500.00,105500.00,105500.00,105500.00,2,211000
1383-J,ベルグアース,JQスタンダード,1090.00,1120.00,1052.00,1079.00,59700,64588500
1400-J,ルーデン,JQグロース,10030.00,10980.00,8820.00,8890.00,3230,31606850
1401-F,エムビーエス,福証Q-Board,,,,,0,0
1405-T,サーラ住宅,東証2部,445.00,445.00,445.00,445.00,600,267000
1407-J,ウエストHD,JQスタンダード,650.00,660.00,648.00,649.00,56600,36983100
1408-J,サムシングHD,JQグロース,233000.00,244400.00,226600.00,228000.00,1428,331914100
1412-T,チャイナボーチ,東証1部外国,3345.00,3400.00,3280.00,3280.00,332,1107975
1414-T,ショーボンド,東証1部,1831.00,1836.00,1812.00,1821.00,186500,339899700
1417-T,ミライトHD,東証1部,610.00,610.00,602.00,607.00,51000,30928600
1417-O,ミライトHD,大証1部,,,,,0,0
1418-J,インターライフ,JQスタンダード,140.00,143.00,135.00,140.00,455900,63207900
1491-T,中外鉱,東証2部,17.00,18.00,17.00,18.00,289600,5130400
1491-O,中外鉱,大証2部,,,,,0,0
1514-T,住石HD,東証1部,97.00,98.00,96.00,96.00,468500,45403500
1515-T,日鉄鉱,東証1部,375.00,381.00,371.00,377.00,190000,71435000
1518-T,三井松,東証1部,174.00,176.00,172.00,173.00,3751000,651304000
1518-F,三井松,福証,,,,,0,0
